t,1.00,2.00,3.00,4.00,5.00,6.00,7.00,8.00,9.00,10.00,
0.00,0.841471,0.909297,0.141120,-0.756802,-0.958924,-0.279415,0.656987,0.989358,0.412118,-0.544021
1.00,0.540302,0.493151,-0.848872,-1.410446,-0.675262,0.680755,1.410889,0.843858,-0.499012,-0.540302
2.00,-0.416147,-1.217868,-1.058416,-0.767332,0.229233,1.015042,0.867626,-0.077481,-0.108563,0.416147
3.00,-0.989992,-1.967713,-1.136327,0.581263,0.922972,0.416105,-0.473328,-0.084794,0.837677,0.989992
4.00,-0.653644,-0.908452,-0.328034,0.553977,0.768135,-0.565398,-0.536316,0.441831,1.013761,0.653644
5.00,0.283662,0.986035,0.781852,-0.141162,-0.934393,-0.184286,0.349761,0.562239,0.257797,-0.283662
