0.000000,0.841471,0.909297,0.141120,-0.756802,-0.958924,-0.279415,0.656987,0.989358,0.412118,-0.544021
1.000000,0.540302,0.073294,0.011375,-0.061002,-0.077294,-0.022522,0.052956,0.079747,0.033219,-0.540302
2.000000,-0.416147,0.478384,0.000917,-0.004917,-0.006230,-0.001815,0.004268,0.006428,-0.493774,0.416147
3.000000,-0.989992,-0.893614,0.472550,-0.000396,-0.000502,-0.000147,0.000344,-0.495934,0.916349,0.989992
4.000000,-0.653644,0.376171,-1.366560,0.472444,-0.000041,-0.000011,-0.496424,1.412627,-0.422290,0.653644
5.000000,0.283662,-2.396374,2.215175,-1.839045,0.472474,-0.496454,1.909039,-2.331341,2.488560,-0.283662
